T1_0 T2_366 0.007035844487919697
T1_0 T2_0 0.9595140389559742
T1_0 T2_360 0.007211705644564379
T1_0 T2_362 0.007109848405479114
T1_0 T2_359 0.007220548339132926
T1_0 T2_367 0.007035035670914394
T1_0 T2_365 0.007041612610211517
T1_0 T2_363 0.007064792389457755
T1_0 T2_361 0.007207229657258138
T1_0 T2_364 0.007062324715500285
T1_0 T2_357 0.007447475536947763
T1_0 T2_358 0.007237614560941888
T1_1 T2_331 0.002358693938916028
T1_1 T2_353 0.0018464674732701389
T1_1 T2_313 0.0025906177581973173
T1_1 T2_336 0.002264408139493927
T1_1 T2_349 0.0018687214205274987
T1_1 T2_325 0.0025133341645730664
T1_1 T2_343 0.0020061689152568365
T1_1 T2_355 0.0018228021338611267
T1_1 T2_291 0.0031359818236261017
T1_1 T2_334 0.0022893682933546123
T1_1 T2_347 0.0019080129766071104
T1_1 T2_345 0.001965798884347472
T1_1 T2_314 0.0025899651382277882
T1_1 T2_305 0.0026650085346243964
T1_1 T2_342 0.0020395085753236474
T1_1 T2_297 0.0029344771662887506
T1_1 T2_338 0.0021604971162443513
T1_1 T2_316 0.0025727911256294015
T1_1 T2_315 0.002573433392148562
T1_1 T2_352 0.0018613129885241442
T1_1 T2_346 0.001920508363826556
T1_1 T2_304 0.00268526522895133
T1_1 T2_295 0.0030339699952955995
T1_1 T2_292 0.0031230823352616363
T1_1 T2_300 0.0027603049754759876
T1_1 T2_330 0.002399597810850166
T1_1 T2_339 0.0021589186248531533
T1_1 T2_351 0.0018661705888620118
T1_1 T2_332 0.0023257113365900235
T1_1 T2_319 0.0025162986972981755
T1_1 T2_302 0.002690745844553728
T1_1 T2_303 0.002687792083699322
T1_1 T2_200 0.9529251656467002
T1_1 T2_298 0.0028474353603825
T1_1 T2_308 0.002656719028851477
T1_1 T2_317 0.002555431055533827
T1_1 T2_309 0.0025984299467597433
T1_1 T2_344 0.002004765523324629
T1_1 T2_296 0.0030217943192033456
T1_1 T2_341 0.0020614916186102845
T1_1 T2_299 0.0028377129963489877
T1_1 T2_327 0.002504862986210656
T1_1 T2_348 0.0018882861824489382
T1_1 T2_350 0.001866929321101575
T1_1 T2_318 0.002539040080436622
T1_1 T2_289 0.003175496830978895
T1_1 T2_335 0.0022790013732780544
T1_1 T2_340 0.002101543628928827
T1_1 T2_311 0.00259126895297977
T1_2 T2_69 0.8662831001829404
T1_3 T2_267 0.9010463767729311
T1_3 T2_9 0.9888193498733956
T1_3 T2_262 0.9747379639144363
T1_4 T2_244 0.905124722990688
T1_5 T2_269 0.04116090761809054
T1_5 T2_115 0.04803239053112138
T1_6 T2_189 0.9351017659704172
T1_9 T2_287 0.9692273143206547
T1_9 T2_178 0.9898023994960036
T1_10 T2_276 0.8701485605402288
T1_10 T2_48 0.9883445523473496
T1_10 T2_280 0.779901918467445
T1_11 T2_206 0.9939636051066864
T1_11 T2_261 0.4512036140336371
T1_12 T2_24 0.9212587803529435
T1_14 T2_52 0.9733266536658463
T1_14 T2_53 0.08580147943496297
T1_18 T2_307 0.6139638191136445
T1_18 T2_290 0.9142436273993728
T1_18 T2_93 0.9746737728205108
T1_20 T2_91 0.7056130889143408
T1_21 T2_31 0.9764904724521679
T1_22 T2_68 0.8829293113909045
T1_23 T2_111 0.7490809640594094
T1_24 T2_288 0.8887784130835672
T1_24 T2_98 0.9858457246493872
T1_27 T2_162 0.5091247573051595
T1_27 T2_310 0.6125200431328346
T1_27 T2_268 0.733159930133797
T1_27 T2_20 0.22998562224507946
T1_28 T2_155 0.9898613227933155
T1_28 T2_266 0.09767264435501774
T1_29 T2_61 0.9911158614148042
T1_29 T2_284 0.7358290482772354
T1_29 T2_265 0.9560110346939048
T1_30 T2_38 0.9853500818572956
T1_31 T2_153 0.977147157656314
T1_32 T2_230 0.9662665527398318
T1_35 T2_333 0.38388539286611884
T1_35 T2_95 0.6667068285155447
T1_37 T2_75 0.749864946174215
T1_38 T2_29 0.9933605993751178
T1_39 T2_12 0.8715695902495785
T1_42 T2_249 0.9694070094564702
T1_42 T2_324 0.13970955283549774
T1_43 T2_44 0.9622380817752827
T1_44 T2_321 0.3299084024485194
T1_44 T2_90 0.8327520006134426
T1_47 T2_117 0.895257416452066
T1_49 T2_83 0.9953780138674829
T1_57 T2_80 0.9849021665720447
T1_57 T2_322 0.17849209164369315
T1_57 T2_285 0.47315501373207003
T1_58 T2_100 0.8815040160163742
T1_62 T2_14 0.990757218850182
T1_63 T2_78 0.9409035648969951
T1_64 T2_110 0.7210576994704228
T1_67 T2_253 0.9349180751959066
T1_69 T2_164 0.989660665555512
T1_69 T2_270 0.9091848921414932
T1_71 T2_120 0.9198674611535775
T1_79 T2_71 0.9418564417855957
T1_80 T2_139 0.9640918222047771
T1_81 T2_214 0.9789515070610711
T1_83 T2_21 0.7373534709458821
T1_86 T2_129 0.8425595483011177
T1_93 T2_60 0.9336346461021677
T1_94 T2_130 0.9642893929364295
T1_95 T2_62 0.9923638774275046
T1_95 T2_63 0.08319586222711953
T1_97 T2_168 0.6164750763652292
T1_98 T2_202 0.9940648847709811
T1_100 T2_150 0.6815609926311796
T1_100 T2_149 0.30157930070723776
T1_100 T2_258 0.9775172672784752
T1_103 T2_251 0.08115539871330542
T1_107 T2_77 0.9483824267722419
T1_112 T2_82 0.9169280199820522
T1_114 T2_179 0.5391797822503269
T1_117 T2_3 0.6522696578774612
T1_126 T2_107 0.9783047189659366
T1_127 T2_157 0.9648868052163287
T1_130 T2_81 0.3553508915830225
T1_133 T2_6 0.9548884428234463
T1_140 T2_114 0.8427483794995542
T1_144 T2_17 0.9763310778832313
T1_146 T2_197 0.9758767395108728
T1_148 T2_174 0.9511296585418886
T1_150 T2_1 0.9748181101419489
T1_153 T2_151 0.9680162288924798
T1_156 T2_96 0.9798385352179769
T1_157 T2_141 0.4847144129749526
T1_158 T2_222 0.48074368144627744
T1_161 T2_144 0.9752699610336452
T1_161 T2_277 0.6559310815125167
T1_161 T2_279 0.41229656851041907
T1_162 T2_208 0.9484482029290038
T1_164 T2_219 0.985088708118929
T1_171 T2_119 0.6216325169472919
T1_172 T2_116 0.5537321326942292
T1_186 T2_301 0.31268758316859363
T1_186 T2_30 0.89374569632581
T1_188 T2_172 0.9801692090654953
T1_189 T2_66 0.7190054106478885
T1_191 T2_35 0.38922610604798374
T1_203 T2_183 0.9743968470841881
T1_203 T2_278 0.6168307657410642
T1_213 T2_225 0.9892100236002829
T1_216 T2_170 0.983975702772973
T1_223 T2_104 0.9877444783885332
T1_226 T2_46 0.9692497922905896
T1_244 T2_161 0.9087212888036184
T1_252 T2_121 0.5492294927598047
T1_255 T2_43 0.8890138684366149
T1_256 T2_65 0.5746579554027068
T1_262 T2_248 0.9820924011612242
T1_266 T2_16 0.9914278573997104
T1_268 T2_89 0.8519623012660787
T1_274 T2_207 0.9755009930617532
T1_277 T2_326 0.09538596319850741
T1_277 T2_123 0.9640845979987875
T1_280 T2_132 0.9829407094791828
T1_284 T2_185 0.867428370919772
T1_305 T2_193 0.983464938973119
T1_308 T2_33 0.8895282650796714
T1_318 T2_196 0.9928714075113303
T1_328 T2_192 0.8631533622850787
T1_330 T2_40 0.6341741761290597
T1_333 T2_221 0.40204714575490325
T1_334 T2_46 0.14682161728713986
T1_337 T2_119 0.5531886004796226
T1_338 T2_267 0.9129295974994494
T1_338 T2_128 0.01408266769041593
T1_338 T2_9 0.9737457168414638
T1_338 T2_262 0.9874993144338019
T1_339 T2_206 0.45219427212217617
T1_339 T2_220 0.542276522466466
T1_339 T2_261 0.9912714438173009
T1_340 T2_235 0.5323022900641712
T1_342 T2_74 0.3278738448329677
T1_342 T2_66 0.3836475096692864
T1_344 T2_105 0.5129301881379024
T1_346 T2_168 0.5284801622726434
T1_349 T2_112 0.00874976668070636
T1_352 T2_117 0.5708293617960675
T1_353 T2_124 0.2420922989321458
T1_353 T2_121 0.21469424822408834
T1_357 T2_242 0.19801469492504337
T1_358 T2_245 0.03487946354871608
T1_358 T2_61 0.9564507744103768
T1_358 T2_284 0.762431882499974
T1_358 T2_265 0.9905229102422025
T1_359 T2_227 0.8018686410578041
T1_360 T2_114 0.4838187016790764
T1_361 T2_175 0.40559978354076476
T1_362 T2_88 0.24428152903666953
T1_362 T2_91 0.360665064330625
T1_364 T2_333 0.3415999727263631
T1_364 T2_95 0.5487371262666758
T1_365 T2_155 0.09741100615794829
T1_365 T2_101 0.8961531514005375
T1_365 T2_266 0.9926163917062243
T1_368 T2_333 0.5672031774420135
T1_368 T2_95 0.30472073739983213
T1_370 T2_180 0.7016927055546477
T1_371 T2_333 0.5089448196333004
T1_371 T2_95 0.2720983873112375
T1_372 T2_59 0.07467561888335102
T1_372 T2_267 0.9859361777850305
T1_372 T2_128 0.013011699421355221
T1_372 T2_9 0.900152033200426
T1_372 T2_262 0.9128825611729369
T1_374 T2_76 0.026264049074076472
T1_374 T2_354 0.02169490799249243
T1_377 T2_76 0.025098646664242448
T1_377 T2_354 0.02089353684534592
T1_378 T2_114 0.3456842308673996
T1_379 T2_164 0.5678568242074871
T1_379 T2_270 0.5404101945864672
T1_380 T2_164 0.5406371070625384
T1_380 T2_270 0.5881383078649194
T1_380 T2_7 0.047881598354657696
T1_381 T2_180 0.32513428743896383
T1_382 T2_76 0.02305435352563194
T1_382 T2_354 0.01945727415408368
T1_383 T2_70 0.08404320517468615
T1_384 T2_60 0.36621852799742244
T1_385 T2_168 0.504274064679005
T1_386 T2_117 0.35362584938790304
T1_387 T2_232 0.3011656806329396
T1_388 T2_76 0.0226019783450986
T1_388 T2_354 0.019134061372199435
T1_389 T2_104 0.0996308214197249
T1_390 T2_286 0.4231953636499016
T1_390 T2_275 0.43323119103678914
T1_390 T2_224 0.5702532788399705
T1_391 T2_2 0.5087599381398895
T1_392 T2_286 0.6539218683980121
T1_392 T2_275 0.6693931778148152
T1_392 T2_224 0.4333307995198788
T1_393 T2_230 0.4913019704639771
T1_394 T2_97 0.848987124659207
T1_395 T2_229 0.5126630829515638
T1_396 T2_333 0.43796058520021225
T1_396 T2_95 0.2327745398940726
T1_397 T2_276 0.9839903040944321
T1_397 T2_48 0.8652941491317353
T1_397 T2_280 0.882457656086854
T1_397 T2_198 0.11925967252273921
T1_398 T2_254 0.1230072246984585
T1_398 T2_12 0.3471379287879267
T1_399 T2_111 0.15697350734561294
T1_400 T2_188 0.323730832161945
T1_400 T2_144 0.6549853884611422
T1_400 T2_277 0.9747076480223217
T1_400 T2_279 0.6138295826765762
T1_401 T2_184 0.36320714660900694
T1_401 T2_183 0.6153031610297984
T1_401 T2_278 0.974341099973242
T1_402 T2_333 0.3974140267319964
T1_402 T2_95 0.21051887021289958
T1_403 T2_76 0.022158320364589187
T1_403 T2_354 0.018815142888998104
T1_404 T2_92 0.44357165627863776
T1_404 T2_2 0.25922729283109086
T1_405 T2_140 0.10310322093959133
T1_405 T2_276 0.8790165708787079
T1_405 T2_48 0.7729737046674212
T1_405 T2_280 0.9817117848861779
T1_405 T2_198 0.10649240748922593
T1_406 T2_76 0.02207834372365218
T1_406 T2_354 0.0187574475017525
T1_407 T2_188 0.20364347393552973
T1_407 T2_144 0.4122247247956678
T1_407 T2_277 0.614278568375605
T1_407 T2_279 0.9771382781420545
T1_408 T2_254 0.10903470702979534
T1_408 T2_12 0.3077435815814544
T1_411 T2_184 0.22203668198293205
T1_411 T2_183 0.37643361000974934
T1_411 T2_278 0.5969082514105293
T1_412 T2_232 0.2308901525085159
T1_413 T2_187 0.6220484759304348
T1_414 T2_76 0.020190210101656118
T1_414 T2_354 0.017376840853321487
T1_415 T2_142 0.6169396084791746
T1_416 T2_38 0.6485249438236359
T1_417 T2_76 0.01987423528611826
T1_417 T2_354 0.01714227729389654
T1_418 T2_153 0.882879578469336
T1_419 T2_84 0.514785260999469
T1_419 T2_80 0.4712231509977012
T1_419 T2_322 0.37300317023129315
T1_419 T2_285 0.9851745895090607
T1_420 T2_111 0.1289363194106303
T1_421 T2_75 0.5319144518369966
T1_422 T2_76 0.0175655691532587
T1_422 T2_354 0.01539682433173212
T1_423 T2_164 0.3923142576103756
T1_423 T2_270 0.4268464364433417
T1_423 T2_7 0.03473249683937078
T1_424 T2_230 0.41848923211313493
T1_425 T2_76 0.01684818737208408
T1_425 T2_354 0.014842857692673114
T1_427 T2_117 0.30191540755434726
T1_428 T2_88 0.18388416518377274
T1_428 T2_91 0.27156873379033014
T1_429 T2_217 0.0980739087821265
T1_429 T2_288 0.9850010315824353
T1_429 T2_98 0.8893895244565978
T1_430 T2_76 0.016267362804841253
T1_430 T2_354 0.014390211025095008
T1_431 T2_110 0.5513363111403089
T1_432 T2_124 0.23617704843161721
T1_432 T2_121 0.20943517504663478
T1_433 T2_179 0.18213977682842086
T1_434 T2_331 0.00782771502798631
T1_434 T2_353 0.006129298370192987
T1_434 T2_313 0.008596445420687757
T1_434 T2_336 0.00751514863542359
T1_434 T2_349 0.006203104150313514
T1_434 T2_325 0.008340301469574055
T1_434 T2_343 0.006658917662765345
T1_434 T2_355 0.006050809959772702
T1_434 T2_291 0.010403431846080339
T1_434 T2_334 0.007597896644437033
T1_434 T2_347 0.006333411781356324
T1_434 T2_345 0.006525045765683846
T1_434 T2_314 0.008594282496251696
T1_434 T2_305 0.008842983836217764
T1_434 T2_342 0.006769472129550637
T1_434 T2_297 0.00973588379105128
T1_434 T2_338 0.007170641275498594
T1_434 T2_316 0.008537363603520538
T1_434 T2_315 0.008539492249109543
T1_434 T2_352 0.00617853407111325
T1_434 T2_346 0.00637485081830403
T1_434 T2_304 0.008910113513646472
T1_434 T2_295 0.010065501293480718
T1_434 T2_292 0.010360702028916402
T1_434 T2_300 0.009158780246054645
T1_434 T2_330 0.007963306545901374
T1_434 T2_339 0.007165407671425605
T1_434 T2_351 0.006194644331641289
T1_434 T2_332 0.007718377748429075
T1_434 T2_319 0.00835012727988407
T1_434 T2_302 0.008928275779128513
T1_434 T2_303 0.008918487293980771
T1_434 T2_200 0.2599193634945977
T1_434 T2_298 0.009447490701831145
T1_434 T2_308 0.008815512453947889
T1_434 T2_317 0.008479827126820884
T1_434 T2_36 0.6013035116237496
T1_434 T2_309 0.008622336607586411
T1_434 T2_344 0.006654263931819354
T1_434 T2_296 0.010025165225320936
T1_434 T2_341 0.006842366086678822
T1_434 T2_299 0.009415276394916655
T1_434 T2_327 0.00831222397759162
T1_434 T2_348 0.006267989889840069
T1_434 T2_350 0.006197160664929697
T1_434 T2_318 0.008425501650580376
T1_434 T2_289 0.01053432285261219
T1_434 T2_335 0.007563528424842208
T1_434 T2_340 0.006975171332993675
T1_434 T2_311 0.008598603620407534
